id,name,collection_or_case,rarity,float_category
1759,SCAR-20 | Brass,The Norse Collection,Mil-Spec Grade,0 - 1
1760,SCAR-20 | Grotto,The Chroma Collection,Mil-Spec Grade,0 - 0.5
1761,SCAR-20 | Blueprint,The Spectrum Collection,Mil-Spec Grade,0 - 0.75
1762,SCAR-20 | Wild Berry,The Graphic Design Collection,Mil-Spec Grade,0 - 0.65
1763,SCAR-20 | Cardiac,The Vanguard Collection,Classified,0 - 1
1764,SCAR-20 | Assault,The CS20 Collection,Mil-Spec Grade,0 - 0.62
1765,SCAR-20 | Cyrex,The Huntsman Collection,Classified,0 - 0.5
1766,SCAR-20 | Bloodsport,The Gamma Collection,Classified,0 - 0.45
1767,SCAR-20 | Enforcer,The Prisma 2 Collection,Restricted,0 - 1
1768,SCAR-20 | Green Marine,The Shadow Collection,Mil-Spec Grade,0 - 0.8
1769,SCAR-20 | Powercore,The Gamma 2 Collection,Restricted,0 - 1
1770,SCAR-20 | Fragments,The Revolution Collection,Mil-Spec Grade,0 - 0.78
1771,SCAR-20 | Magna Carta,The Control Collection,Mil-Spec Grade,0 - 0.6
1772,SCAR-20 | Stone Mosaico,The Canals Collection,Consumer Grade,0.06 - 0.5
1773,SCAR-20 | Splash Jam,The Militia Collection,Classified,0.06 - 0.8
1774,SCAR-20 | Jungle Slipstream,The Spectrum 2 Collection,Mil-Spec Grade,0 - 0.5
1775,SCAR-20 | Outbreak,The Revolver Case Collection,Mil-Spec Grade,0 - 0.5
1776,SCAR-20 | Crimson Web,The Arms Deal 2 Collection,Mil-Spec Grade,0.06 - 0.8
1777,SCAR-20 | Trail Blazer,The Gallery Collection,Mil-Spec Grade,0 - 0.702614
1778,SCAR-20 | Short Ochre,The Radiant Collection,Consumer Grade,0 - 0.746575
1779,SCAR-20 | Contractor,The Safehouse Collection,Consumer Grade,0.06 - 0.8
1780,SCAR-20 | Storm,The Cobblestone Collection,Consumer Grade,0.06 - 0.8
1781,SCAR-20 | Sand Mesh,The Dust 2 Collection,Consumer Grade,0.06 - 0.8
1782,SCAR-20 | Palm,The Dust Collection,Industrial Grade,0.06 - 0.8
1783,SCAR-20 | Torn,The Shattered Web Collection,Mil-Spec Grade,0 - 0.45
1784,SCAR-20 | Poultrygeist,The Dreams & Nightmares Collection,Mil-Spec Grade,0 - 0.57
1785,SG 553 | Desert Blossom,The 2021 Mirage Collection,Mil-Spec Grade,0 - 0.49
1786,SG 553 | Lush Ruins,The Ancient Collection,Consumer Grade,0 - 0.7
1787,SG 553 | Hypnotic,The Havoc Collection,Restricted,0 - 0.08
1788,SG 553 | Army Sheen,The Bank Collection,Consumer Grade,0 - 0.3
1789,SG 553 | Anodized Navy,The Lake Collection,Mil-Spec Grade,0 - 0.08
1790,SG 553 | Damascus Steel,The Dust 2 Collection,Mil-Spec Grade,0 - 1
1791,SG 553 | Traveler,The Baggage Collection,Industrial Grade,0 - 1
1792,SG 553 | Aerial,The Gamma Collection,Mil-Spec Grade,0 - 0.6
1793,SG 553 | Atlas,The Chroma 3 Collection,Mil-Spec Grade,0 - 0.81
1794,SG 553 | Hazard Pay,The 2021 Vertigo Collection,Classified,0 - 0.48
1795,SG 553 | Dragon Tech,The Recoil Collection,Restricted,0 - 0.7
1796,SG 553 | Cyberforce,The Revolution Collection,Mil-Spec Grade,0 - 0.9
1797,SG 553 | Cyrex,The Falchion Collection,Classified,0 - 1
1798,SG 553 | Darkwing,The Prisma 2 Collection,Restricted,0 - 1
1799,SG 553 | Pulse,The Phoenix Collection,Restricted,0.1 - 0.6
1800,SG 553 | Integrale,The 2018 Inferno Collection,Classified,0 - 1
1801,SG 553 | Colony IV,The Shattered Web Collection,Classified,0 - 1
1802,SG 553 | Triarch,The Gamma 2 Collection,Restricted,0 - 1
1803,SG 553 | Berry Gel Coat,The Graphic Design Collection,Mil-Spec Grade,0 - 0.8
1804,SG 553 | Heavy Metal,The Snakebite Collection,Mil-Spec Grade,0 - 1
1805,SG 553 | Danger Close,The Danger Zone Collection,Mil-Spec Grade,0.02 - 0.8
1806,SG 553 | Phantom,The Spectrum 2 Collection,Restricted,0 - 0.6
1807,SG 553 | Ol' Rusty,The Fracture Collection,Mil-Spec Grade,0 - 0.7
1808,SG 553 | Tiger Moth,The Revolver Case Collection,Restricted,0 - 1
1809,SG 553 | Basket Halftone,The Radiant Collection,Industrial Grade,0 - 0.6
1810,SG 553 | Ultraviolet,The Arms Deal Collection,Mil-Spec Grade,0.06 - 0.8
1811,SG 553 | Candy Apple,The Canals Collection,Industrial Grade,0 - 0.7
1812,SG 553 | Tornado,The Assault Collection,Consumer Grade,0.06 - 0.8
1813,SG 553 | Bulldozer,The Chop Shop Collection,Restricted,0.06 - 0.8
1814,SG 553 | Night Camo,The Ascent Collection,Consumer Grade,0 - 0.795222
1815,SG 553 | Barricade,The Norse Collection,Consumer Grade,0 - 0.65
1816,SG 553 | Bleached,The 2021 Dust 2 Collection,Consumer Grade,0 - 0.5
1817,SG 553 | Gator Mesh,The Mirage Collection,Industrial Grade,0 - 0.6
1818,SG 553 | Fallout Warning,The Cache Collection,Industrial Grade,0 - 0.8
1819,SG 553 | Aloha,The Clutch Collection,Mil-Spec Grade,0 - 0.55
1820,SG 553 | Wave Spray,The Bravo Collection,Mil-Spec Grade,0.06 - 0.8
1821,SG 553 | Waves Perforated,The Lake Collection,Consumer Grade,0.06 - 0.8
1822,SSG 08 | Acid Fade,The Safehouse Collection,Mil-Spec Grade,0 - 0.03
1823,SSG 08 | Carbon Fiber,The 2021 Vertigo Collection,Industrial Grade,0 - 0.12
1824,SSG 08 | Threat Detected,The Control Collection,Mil-Spec Grade,0 - 0.65
1825,SSG 08 | Dark Water,The eSports 2014 Summer Collection,Mil-Spec Grade,0.1 - 0.26
1826,SSG 08 | Abyss,The Breakout Collection,Mil-Spec Grade,0 - 1
1827,SSG 08 | Blood in the Water,The Arms Deal 2 Collection,Covert,0.06 - 0.2
1828,SSG 08 | Parallax,The Operation Broken Fang Collection,Restricted,0 - 1
1829,SSG 08 | Death's Head,The Operation Hydra Collection,Restricted,0 - 0.51
1830,SSG 08 | Dragonfire,The Glove Collection,Covert,0 - 0.5
1831,SSG 08 | Fever Dream,The Prisma 2 Collection,Restricted,0 - 0.72
1832,SSG 08 | Slashed,The Huntsman Collection,Mil-Spec Grade,0.15 - 0.8
1833,SSG 08 | Mainframe 001,The Fracture Collection,Mil-Spec Grade,0 - 1
1834,SSG 08 | Necropos,The Wildfire Collection,Mil-Spec Grade,0 - 1
1835,SSG 08 | Death Strike,The 2021 Dust 2 Collection,Classified,0 - 0.8
1836,SSG 08 | Big Iron,The Shadow Collection,Classified,0 - 0.64
1837,SSG 08 | Bloodshot,The Shattered Web Collection,Classified,0.14 - 0.6
1838,SSG 08 | Turbo Peek,The Operation Riptide Collection,Classified,0 - 0.6
1839,SSG 08 | Azure Glyph,The Anubis Collection,Industrial Grade,0.01 - 0.99
1840,SSG 08 | Ghost Crusader,The Chroma 3 Collection,Restricted,0 - 1
1841,SSG 08 | Hand Brake,The 2018 Inferno Collection,Mil-Spec Grade,0 - 1
1842,SSG 08 | Zeno,The Sport & Field Collection,Mil-Spec Grade,0 - 0.7
1843,SSG 08 | Halftone Whorl,The Graphic Design Collection,Industrial Grade,0 - 0.5
1844,SSG 08 | Sea Calico,The St. Marc Collection,Restricted,0 - 0.5
1845,SSG 08 | Mayan Dreams,The Alpha Collection,Industrial Grade,0.06 - 0.8
1846,SSG 08 | Orange Filigree,The Canals Collection,Mil-Spec Grade,0 - 0.5
1847,SSG 08 | Detour,The Overpass Collection,Mil-Spec Grade,0 - 0.43
1848,SSG 08 | Spring Twilly,The 2021 Train Collection,Mil-Spec Grade,0 - 0.55
1849,SSG 08 | Tiger Tear,The Boreal Collection,Industrial Grade,0 - 0.55
1850,SSG 08 | Green Ceramic,The Boreal Collection,Consumer Grade,0 - 0.75
1851,SSG 08 | Blue Spruce,The Safehouse Collection,Consumer Grade,0.06 - 0.8
1852,SSG 08 | Red Stone,The Norse Collection,Consumer Grade,0.06 - 0.5
1853,SSG 08 | Sand Dune,The Baggage Collection,Consumer Grade,0.06 - 0.8
1854,SSG 08 | Grey Smoke,The Ascent Collection,Consumer Grade,0 - 0.6
1855,SSG 08 | Blush Pour,The Radiant Collection,Mil-Spec Grade,0 - 0.678431
1856,SSG 08 | Tropical Storm,The Mirage Collection,Industrial Grade,0.06 - 0.8
1857,SSG 08 | Lichen Dashed,The Aztec Collection,Consumer Grade,0.06 - 0.8
1858,SSG 08 | Jungle Dashed,The Ancient Collection,Consumer Grade,0.06 - 0.8
1859,SSG 08 | Prey,The 2021 Mirage Collection,Consumer Grade,0 - 0.48
1860,SSG 08 | Memorial,The Fever Collection,Mil-Spec Grade,0 - 1
1861,SSG 08 | Dezastre,The Kilowatt Collection,Mil-Spec Grade,0 - 1
1862,SSG 08 | Rapid Transit,The Gallery Collection,Restricted,0 - 0.75
1863,Zeus x27 | Dragon Snore,The Overpass 2024 Collection,Classified,0 - 0.8
1864,Zeus x27 | Swamp DDPAT,The Boreal Collection,Consumer Grade,0 - 0.6
1865,Zeus x27 | Electric Blue,The Ascent Collection,Industrial Grade,0 - 0.75
1866,Zeus x27 | Charged Up,The Train 2025 Collection,Restricted,0 - 1
1867,Zeus x27 | Olympus,The Kilowatt Collection,Classified,0 - 0.67
1868,Zeus x27 | Tosai,The Fever Collection,Restricted,0 - 0.7
1869,Tec-9 | Red Quartz,The Train Collection,Restricted,0 - 0.4
1870,Tec-9 | Titanium Bit,The Arms Deal 3 Collection,Restricted,0 - 0.2
1871,Tec-9 | Ossified,The Aztec Collection,Mil-Spec Grade,0 - 0.08
1872,Tec-9 | Re-Entry,The Chroma 3 Collection,Restricted,0 - 0.43
1873,Tec-9 | Ice Cap,The Gamma Collection,Mil-Spec Grade,0 - 0.5
1874,Tec-9 | Blue Titanium,The Arms Deal 2 Collection,Mil-Spec Grade,0 - 0.04
1875,Tec-9 | Brass,The Inferno Collection,Mil-Spec Grade,0 - 1
1876,Tec-9 | Cut Out,The Operation Hydra Collection,Mil-Spec Grade,0 - 1
1877,Tec-9 | Isaac,The Huntsman Collection,Mil-Spec Grade,0 - 1
1878,Tec-9 | Avalanche,The Revolver Case Collection,Restricted,0 - 1
1879,Tec-9 | Bamboozle,The Prisma Collection,Restricted,0 - 0.8
1880,Tec-9 | Cracked Opal,The Spectrum 2 Collection,Mil-Spec Grade,0 - 1
1881,Tec-9 | Flash Out,The CS20 Collection,Mil-Spec Grade,0 - 0.7
1882,Tec-9 | Rebel,The Revolution Collection,Mil-Spec Grade,0 - 1
1883,Tec-9 | Mummy's Rot,The Anubis Collection,Mil-Spec Grade,0 - 1
1884,Tec-9 | Sandstorm,The Phoenix Collection,Mil-Spec Grade,0.1 - 0.7
1885,Tec-9 | Snek-9,The Horizon Collection,Mil-Spec Grade,0 - 1
1886,Tec-9 | Decimator,The Shattered Web Collection,Classified,0 - 0.75
1887,Tec-9 | Remote Control,The 2018 Nuke Collection,Classified,0 - 1
1888,Tec-9 | Fubar,The Danger Zone Collection,Mil-Spec Grade,0.14 - 1
1889,Tec-9 | Brother,The Fracture Collection,Restricted,0 - 1
1890,Tec-9 | Jambiya,The Wildfire Collection,Mil-Spec Grade,0 - 1
1891,Tec-9 | Fuel Injector,The Gamma 2 Collection,Classified,0 - 1
1892,Tec-9 | Blast From the Past,The Ancient Collection,Mil-Spec Grade,0 - 0.65
1893,Tec-9 | Bamboo Forest,The Rising Sun Collection,Consumer Grade,0 - 0.6
1894,Tec-9 | Urban DDPAT,The Bank Collection,Consumer Grade,0.06 - 0.8
1895,Tec-9 | Terrace,The Rising Sun Collection,Mil-Spec Grade,0 - 1
1896,Tec-9 | Hades,The Gods and Monsters Collection,Industrial Grade,0 - 1
1897,Tec-9 | Safety Net,The 2021 Train Collection,Mil-Spec Grade,0 - 0.6
1898,Tec-9 | Orange Murano,The Canals Collection,Industrial Grade,0 - 1
1899,Tec-9 | Toxic,The Cache Collection,Mil-Spec Grade,0 - 0.7
1900,Tec-9 | Phoenix Chalk,The Havoc Collection,Consumer Grade,0 - 0.8
1901,Tec-9 | VariCamo,The Dust 2 Collection,Industrial Grade,0 - 0.6
1902,Tec-9 | Raw Ceramic,The Boreal Collection,Consumer Grade,0 - 0.75
1903,Tec-9 | Groundwater,The Italy Collection,Consumer Grade,0.06 - 0.8
1904,Tec-9 | Blue Blast,The Ascent Collection,Consumer Grade,0 - 0.8
1905,Tec-9 | Tornado,The Alpha Collection,Consumer Grade,0.06 - 0.8
1906,Tec-9 | Whiteout,The Train 2025 Collection,Restricted,0.06 - 1
1907,Tec-9 | Tiger Stencil,The Sport & Field Collection,Industrial Grade,0 - 0.6
1908,Tec-9 | Garter-9,The Boreal Collection,Industrial Grade,0 - 0.7
1909,Tec-9 | Citric Acid,The Radiant Collection,Industrial Grade,0 - 0.6
1910,Tec-9 | Rust Leaf,The St. Marc Collection,Industrial Grade,0 - 0.5
1911,Tec-9 | Army Mesh,The Safehouse Collection,Consumer Grade,0 - 0.6
1912,Tec-9 | Nuclear Threat,The Nuke Collection,Restricted,0.06 - 0.8
1913,Tec-9 | Slag,The Kilowatt Collection,Mil-Spec Grade,0 - 0.9
1914,UMP-45 | Mechanism,The 2021 Vertigo Collection,Industrial Grade,0 - 0.49
1915,UMP-45 | Fade,The 2021 Dust 2 Collection,Classified,0 - 0.08
1916,UMP-45 | Blaze,The Mirage Collection,Mil-Spec Grade,0 - 0.08
1917,UMP-45 | Moonrise,The Prisma Collection,Restricted,0 - 0.4
1918,UMP-45 | Carbon Fiber,The Bank Collection,Industrial Grade,0 - 0.12
1919,UMP-45 | Oscillator,The Snakebite Collection,Mil-Spec Grade,0 - 0.5
1920,UMP-45 | Grand Prix,The Chroma 2 Collection,Restricted,0.25 - 0.35
1921,UMP-45 | Metal Flowers,The Operation Hydra Collection,Mil-Spec Grade,0 - 0.7
1922,UMP-45 | Minotaur's Labyrinth,The Gods and Monsters Collection,Mil-Spec Grade,0 - 0.39
1923,UMP-45 | Briefing,The Gamma 2 Collection,Mil-Spec Grade,0 - 1
1924,UMP-45 | Primal Saber,The Chroma 3 Collection,Classified,0 - 0.77
1925,UMP-45 | Riot,The Falchion Collection,Mil-Spec Grade,0 - 0.7
1926,UMP-45 | Arctic Wolf,The Clutch Collection,Restricted,0 - 0.8
1927,UMP-45 | Exposure,The Spectrum 2 Collection,Restricted,0 - 0.55
1928,UMP-45 | Momentum,The Danger Zone Collection,Classified,0 - 0.5
1929,UMP-45 | Plastique,The CS20 Collection,Restricted,0 - 0.8
1930,UMP-45 | Wild Child,The Revolution Collection,Classified,0 - 1
1931,UMP-45 | Corporal,The Phoenix Collection,Mil-Spec Grade,0.05 - 0.75
1932,UMP-45 | Crime Scene,The Control Collection,Restricted,0 - 0.75
1933,UMP-45 | Scaffold,The Spectrum Collection,Restricted,0 - 1
1934,UMP-45 | Gold Bismuth,The Operation Broken Fang Collection,Restricted,0 - 0.7
1935,UMP-45 | Roadblock,The Recoil Collection,Mil-Spec Grade,0 - 1
1936,UMP-45 | Crimson Foil,The Sport & Field Collection,Restricted,0 - 0.68
1937,UMP-45 | Day Lily,The St. Marc Collection,Mil-Spec Grade,0 - 0.55
1938,UMP-45 | Facility Dark,The 2018 Nuke Collection,Consumer Grade,0 - 0.5
1939,UMP-45 | Urban DDPAT,The Train Collection,Consumer Grade,0.06 - 0.8
1940,UMP-45 | Gunsmoke,The Italy Collection,Industrial Grade,0.06 - 0.8
1941,UMP-45 | Houndstooth,The Havoc Collection,Industrial Grade,0 - 0.6
1942,UMP-45 | Labyrinth,The Breakout Collection,Mil-Spec Grade,0 - 0.4
1943,UMP-45 | Mudder,The 2018 Inferno Collection,Consumer Grade,0.06 - 0.8
1944,UMP-45 | Full Stop,The 2021 Train Collection,Mil-Spec Grade,0 - 0.6
1945,UMP-45 | Caramel,The Assault Collection,Consumer Grade,0.06 - 0.8
1946,UMP-45 | Indigo,The Cobblestone Collection,Consumer Grade,0.06 - 0.8
1947,UMP-45 | Green Swirl,The Boreal Collection,Consumer Grade,0 - 0.7
1948,UMP-45 | Scorched,The Overpass Collection,Consumer Grade,0.06 - 0.8
1949,UMP-45 | Fallout Warning,The Nuke Collection,Industrial Grade,0.06 - 0.8
1950,UMP-45 | Bone Pile,The Bravo Collection,Mil-Spec Grade,0.06 - 0.34
1951,UMP-45 | Delusion,The Vanguard Collection,Mil-Spec Grade,0.06 - 0.35
1952,UMP-45 | Motorized,The Kilowatt Collection,Mil-Spec Grade,0 - 0.801418
1953,UMP-45 | Neo-Noir,The Gallery Collection,Classified,0 - 1
1954,UMP-45 | K.O. Factory,The Fever Collection,Classified,0 - 1
1955,UMP-45 | Late Night Transit,The Train 2025 Collection,Mil-Spec Grade,0 - 1
1956,USP-S | Purple DDPAT,The 2021 Mirage Collection,Mil-Spec Grade,0 - 0.55
1957,USP-S | Serum,The Arms Deal 2 Collection,Classified,0 - 0.25
1958,USP-S | Target Acquired,The Control Collection,Classified,0 - 0.5
1959,USP-S | Orange Anolis,The 2021 Dust 2 Collection,Restricted,0 - 0.37
1960,USP-S | Dark Water,The Arms Deal Collection,Restricted,0.1 - 0.26
1961,USP-S | Stainless,The Arms Deal 3 Collection,Mil-Spec Grade,0 - 0.8
1962,USP-S | Caiman,The Huntsman Collection,Classified,0 - 0.4
1963,USP-S | Business Class,The Baggage Collection,Mil-Spec Grade,0 - 1
1964,USP-S | Black Lotus,The Operation Riptide Collection,Mil-Spec Grade,0 - 0.9
1965,USP-S | Cortex,The Clutch Collection,Classified,0 - 1
1966,USP-S | Cyrex,The Glove Collection,Restricted,0 - 0.55
1967,USP-S | Guardian,The Phoenix Collection,Restricted,0 - 0.38
1968,USP-S | Flashback,The Danger Zone Collection,Restricted,0 - 0.5
1969,USP-S | Kill Confirmed,The Shadow Collection,Covert,0 - 1
1970,USP-S | Monster Mashup,The Operation Broken Fang Collection,Classified,0 - 0.7
1971,USP-S | Printstream,The Recoil Collection,Covert,0 - 0.85
1972,USP-S | Torque,The Falchion Collection,Mil-Spec Grade,0 - 0.46
1973,USP-S | Road Rash,The Overpass Collection,Restricted,0 - 1
1974,USP-S | Orion,The Huntsman Collection,Classified,0 - 0.5
1975,USP-S | Ticket to Hell,The Dreams & Nightmares Collection,Restricted,0 - 0.76
1976,USP-S | Blueprint,The Operation Hydra Collection,Mil-Spec Grade,0 - 0.86
1977,USP-S | Neo-Noir,The Spectrum Collection,Covert,0 - 0.7
1978,USP-S | Lead Conduit,The Wildfire Collection,Mil-Spec Grade,0 - 1
1979,USP-S | The Traitor,The Snakebite Collection,Covert,0 - 1
1980,USP-S | Desert Tactical,The Anubis Collection,Industrial Grade,0 - 1
1981,USP-S | Alpine Camo,The Sport & Field Collection,Mil-Spec Grade,0 - 0.68
1982,USP-S | Bleeding Edge,The Radiant Collection,Restricted,0 - 0.6
1983,USP-S | Royal Blue,The Cobblestone Collection,Industrial Grade,0.06 - 0.8
1984,USP-S | Blood Tiger,The eSports 2014 Summer Collection,Mil-Spec Grade,0 - 0.3
1985,USP-S | Overgrowth,The Bravo Collection,Restricted,0.06 - 0.8
1986,USP-S | Night Ops,The Lake Collection,Mil-Spec Grade,0 - 0.6
1987,USP-S | Para Green,The Chop Shop Collection,Industrial Grade,0 - 0.8
1988,USP-S | Whiteout,The 2021 Train Collection,Classified,0.06 - 0.8
1989,USP-S | Royal Guard,The Ascent Collection,Restricted,0 - 0.6
1990,USP-S | Tropical Breeze,The Boreal Collection,Mil-Spec Grade,0 - 0.55
1991,USP-S | Ancient Visions,The Ancient Collection,Restricted,0 - 0.45
1992,USP-S | Pathfinder,The Norse Collection,Industrial Grade,0 - 0.35
1993,USP-S | Forest Leaves,The Safehouse Collection,Industrial Grade,0.06 - 0.8
1994,USP-S | Check Engine,The 2018 Inferno Collection,Mil-Spec Grade,0 - 0.6
1995,USP-S | 27,The Gallery Collection,Mil-Spec Grade,0 - 1
1996,USP-S | PC-GRN,The Fever Collection,Mil-Spec Grade,0 - 0.9
1997,USP-S | Jawbreaker,The Kilowatt Collection,Classified,0 - 1
1998,XM1014 | Ancient Lore,The Ancient Collection,Restricted,0 - 0.5
1999,XM1014 | Charter,The Control Collection,Consumer Grade,0 - 0.65
2000,XM1014 | Frost Borre,The Norse Collection,Mil-Spec Grade,0 - 0.5
2001,XM1014 | Elegant Vines,The 2021 Mirage Collection,Restricted,0 - 0.37
2002,XM1014 | Bone Machine,The Cache Collection,Mil-Spec Grade,0 - 0.6
2003,XM1014 | Zombie Offensive,The Dreams & Nightmares Collection,Restricted,0 - 0.5
2004,XM1014 | Blue Steel,The Lake Collection,Industrial Grade,0 - 1
2005,XM1014 | Teclu Burner,The Revolver Case Collection,Restricted,0 - 0.65
2006,XM1014 | XOXO,The Snakebite Collection,Classified,0 - 0.9
2007,XM1014 | Scumbria,The Shadow Collection,Mil-Spec Grade,0 - 1
2008,XM1014 | Quicksilver,The Chroma Collection,Mil-Spec Grade,0 - 0.5
2009,XM1014 | Ziggy,The Spectrum 2 Collection,Restricted,0 - 0.72
2010,XM1014 | Seasons,The Spectrum Collection,Restricted,0 - 0.5
2011,XM1014 | Red Leather,The Baggage Collection,Mil-Spec Grade,0 - 0.56
2012,XM1014 | Monster Melt,The Overpass 2024 Collection,Restricted,0 - 0.75
2013,XM1014 | Entombed,The Fracture Collection,Classified,0 - 0.5
2014,XM1014 | Tranquility,The Vanguard Collection,Classified,0 - 0.5
2015,XM1014 | Heaven Guard,The Huntsman Collection,Restricted,0.03 - 0.5
2016,XM1014 | Incinegator,The Prisma Collection,Classified,0.14 - 0.65
2017,XM1014 | Oxide Blaze,The Clutch Collection,Mil-Spec Grade,0 - 0.7
2018,XM1014 | Hieroglyph,The Anubis Collection,Consumer Grade,0 - 1
2019,XM1014 | Black Tie,The Chroma 3 Collection,Restricted,0 - 0.75
2020,XM1014 | Watchdog,The Operation Riptide Collection,Mil-Spec Grade,0 - 1
2021,XM1014 | Copperflage,The Boreal Collection,Mil-Spec Grade,0 - 0.6
2022,XM1014 | Halftone Shift,The Graphic Design Collection,Mil-Spec Grade,0 - 0.6
2023,XM1014 | Canvas Cloud,The Radiant Collection,Consumer Grade,0 - 0.6
2024,XM1014 | Blaze Orange,The Militia Collection,Mil-Spec Grade,0.06 - 0.8
2025,XM1014 | Banana Leaf,The St. Marc Collection,Industrial Grade,0 - 0.6
2026,XM1014 | Red Python,The eSports 2014 Summer Collection,Mil-Spec Grade,0.08 - 0.5
2027,XM1014 | VariCamo Blue,The Overpass Collection,Mil-Spec Grade,0 - 0.5
2028,XM1014 | CaliCamo,The Italy Collection,Industrial Grade,0 - 0.6
2029,XM1014 | Slipstream,The Gamma 2 Collection,Mil-Spec Grade,0 - 0.5
2030,XM1014 | Gum Wall Camo,The Ascent Collection,Industrial Grade,0 - 0.6
2031,XM1014 | Grassland,The Militia Collection,Consumer Grade,0.06 - 0.8
2032,XM1014 | Jungle,The Alpha Collection,Consumer Grade,0.06 - 0.8
2033,XM1014 | Blue Spruce,The Lake Collection,Consumer Grade,0.06 - 0.8
2034,XM1014 | Solitude,Limited Edition Item,Restricted,0 - 0.7
2035,XM1014 | Fallout Warning,The Nuke Collection,Industrial Grade,0.06 - 0.8
2036,XM1014 | Urban Perforated,The Vertigo Collection,Consumer Grade,0.06 - 0.8
2037,XM1014 | Blue Tire,The 2021 Vertigo Collection,Consumer Grade,0 - 0.55
2038,XM1014 | Run Run Run,The Train 2025 Collection,Mil-Spec Grade,0 - 0.746575
2039,XM1014 | Irezumi,The Kilowatt Collection,Mil-Spec Grade,0 - 0.799353
2040,XM1014 | Mockingbird,The Fever Collection,Mil-Spec Grade,0 - 1
2041,★ Bayonet,Unknown,Covert,None - None
2042,★ Classic Knife,Knife Case,Covert,None - None
2043,★ Flip Knife,Knife Case,Covert,None - None
2044,★ Gut Knife,Knife Case,Covert,None - None
2045,★ Karambit,Unknown,Covert,None - None
2046,★ M9 Bayonet,Unknown,Covert,None - None
2047,★ Huntsman Knife,Knife Case,Covert,None - None
2048,★ Falchion Knife,Knife Case,Covert,None - None
2049,★ Bowie Knife,Knife Case,Covert,None - None
2050,★ Butterfly Knife,Knife Case,Covert,None - None
2051,★ Shadow Daggers,Unknown,Covert,None - None
2052,★ Paracord Knife,Knife Case,Covert,None - None
2053,★ Survival Knife,Knife Case,Covert,None - None
2054,★ Ursus Knife,Knife Case,Covert,None - None
2055,★ Navaja Knife,Knife Case,Covert,None - None
2056,★ Nomad Knife,Knife Case,Covert,None - None
2057,★ Stiletto Knife,Knife Case,Covert,None - None
2058,★ Talon Knife,Knife Case,Covert,None - None
2059,★ Skeleton Knife,Knife Case,Covert,None - None
2060,★ Kukri Knife,Knife Case,Covert,None - None
